k,T,best_cost,current_cost
670,7.016283162260245,485.50238481050457,503.60956711066484
671,6.981288431308244,485.50238481050457,512.9515657936494
672,6.946468241657683,484.08059987184623,498.85495070576866
673,6.911821722758478,484.08059987184623,504.66525458609834
674,6.877348008402542,484.08059987184623,502.05298829056613
675,6.843046236702126,484.08059987184623,501.8288245903101
676,6.8089155500682725,474.99757941005873,480.2263659773878
677,6.774955095189372,474.99757941005873,478.6497845417831
678,6.741164023009831,474.99757941005873,482.22523529869915
679,6.707541488708844,468.47467961794115,485.40690006743836
680,6.674086651679273,468.47467961794115,528.6440451065614
681,6.640798675506628,468.47467961794115,541.1469537360184
682,6.607676727948158,458.3743333852212,458.8964157761626
683,6.574719980912047,458.3743333852212,484.1416388268396
684,6.541927610436702,458.3743333852212,475.94353750404474
685,6.509298796670164,458.3743333852212,492.99656015810774
686,6.476832723849599,458.3743333852212,526.5710749832442
687,6.4445285802809105,458.3743333852212,487.23416933701304
688,6.4123855583184435,458.3743333852212,473.25414803722697
689,6.380402854344798,458.3743333852212,485.14118102354865
690,6.348579668750727,458.3743333852212,483.91105741205996
691,6.3169152059151505,458.3743333852212,492.1791816203135
692,6.285408674185266,458.3743333852212,479.4451961411463
693,6.254059285856757,458.3743333852212,506.77724677990557
694,6.222866257154091,458.3743333852212,493.04234530830837
695,6.191828808210934,458.3743333852212,492.26448232423417
696,6.160946163050646,458.3743333852212,482.83550323171164
697,6.130217549566885,458.3743333852212,497.8973080223217
698,6.0996421995043,458.3743333852212,475.77098784973884
699,6.069219348439328,458.3743333852212,508.7221249537907
700,6.038948235761075,458.3743333852212,504.7348127259093
701,6.008828104652308,458.3743333852212,511.7103292561568
702,5.978858202070528,458.3743333852212,505.4904066972196
703,5.949037778729145,458.3743333852212,503.4405801774808
704,5.919366089078745,458.3743333852212,469.5558048666902
705,5.889842391288451,458.3743333852212,474.5154829030946
706,5.860465947227373,450.4848399344318,450.4848399344318
707,5.831236022446156,450.36419170475733,462.1171706455524
708,5.802151886158621,450.36419170475733,451.83544369269475
709,5.773212811223488,450.36419170475733,474.3550619751238
710,5.744418074126201,450.36419170475733,463.7932701105425
711,5.715766954960837,450.36419170475733,482.27433629137994
712,5.68725873741211,450.36419170475733,461.9956626752127
713,5.658892708737459,450.36419170475733,451.04557442705027
714,5.630668159749229,437.9104009832398,444.4138456270939
715,5.602584384796945,437.9104009832398,450.19020602797525
716,5.5746406817496625,437.81829654930425,441.4938782839039
717,5.54683635197842,437.81829654930425,450.6337099603156
718,5.519170700338766,437.81829654930425,454.4956529370785
719,5.491643035153387,437.81829654930425,452.8804671171601
720,5.464252668194805,435.40643269694715,473.35889011045344
721,5.436998914668184,435.40643269694715,489.86809856366636
722,5.409881093194195,435.40643269694715,490.4202231864393
723,5.38289852579199,435.40643269694715,513.0847234974437
724,5.356050537862249,435.40643269694715,505.564126887205
725,5.329336458170314,435.40643269694715,515.2686607915493
726,5.302755618829406,435.40643269694715,532.8930458659802
727,5.27630735528393,435.40643269694715,532.6032448919412
728,5.249991006292859,435.40643269694715,502.35938957223846
729,5.223805913913199,435.40643269694715,492.9966263648057
730,5.197751423483544,435.40643269694715,472.45466449375914
731,5.171826883607706,435.40643269694715,470.02293209281595
732,5.1460316461384314,435.40643269694715,480.2206047679044
733,5.120365066161195,435.40643269694715,484.9920562986275
734,5.0948265019780745,435.40643269694715,483.2308431769557
735,5.06941531509171,435.40643269694715,458.4097780800538
736,5.044130870189342,435.40643269694715,497.70793957469976
737,5.018972535126923,435.40643269694715,483.9453109572472
738,4.993939680913316,435.40643269694715,485.72496969748147
739,4.96903168169457,435.40643269694715,510.22566690012314
740,4.944247914738271,435.40643269694715,476.88576240587724
741,4.919587760417972,435.40643269694715,490.71505919344486
742,4.8950506021977045,435.40643269694715,471.21110325491827
743,4.870635826616561,435.40643269694715,475.54507199145826
744,4.846342823273362,435.40643269694715,453.36853195887966
745,4.8221709848113905,435.40643269694715,447.69563743311807
746,4.798119706903209,435.40643269694715,470.4262953616566
747,4.774188388235552,435.40643269694715,461.6445249633682
748,4.75037643049429,435.40643269694715,456.8665209006242
749,4.726683238349474,435.40643269694715,457.648293796716
750,4.703108219440447,435.40643269694715,458.4100650832075
751,4.679650784361041,435.40643269694715,446.2767132846558
752,4.65631034664483,426.1441871505648,426.1441871505648
753,4.633086322750481,424.81507638093814,444.762396207211
754,4.6099781320471545,424.81507638093814,439.49540052812443
755,4.586985196799994,424.81507638093814,443.0970057252542
756,4.564106942155677,424.81507638093814,431.50314886013115
757,4.541342796128047,424.81507638093814,433.9095709137345
758,4.518692189583811,424.81507638093814,441.14375677771585
759,4.496154556228311,424.81507638093814,443.41064664986766
760,4.473729332591366,424.81507638093814,447.689394217306
761,4.451415958013183,424.81507638093814,448.857015337462
762,4.429213874630344,424.81507638093814,442.31137789787186
763,4.407122527361854,424.81507638093814,447.7460787617763
764,4.385141363895264,424.81507638093814,437.73173415026076
765,4.363269834672864,424.81507638093814,430.4494099658509
766,4.341507392877946,424.81507638093814,445.11199285622797
767,4.3198534944211255,424.81507638093814,460.14422207410524
768,4.298307597926746,424.81507638093814,474.7771599605706
769,4.2768691647193355,424.81507638093814,464.29530361020346
770,4.2555376588101534,424.81507638093814,461.33011890913673
771,4.23431254688377,424.81507638093814,454.72556659714974
772,4.213193298284753,424.81507638093814,452.57544861038633
773,4.192179385004384,424.81507638093814,459.8456532449104
774,4.1712702816674705,424.81507638093814,448.4273869514286
775,4.1504654655192,424.81507638093814,450.2762713348911
776,4.12976441641208,424.81507638093814,450.3174846692276
777,4.109166616792925,424.81507638093814,447.0097566700924
778,4.088671551689925,424.81507638093814,443.41545000688853
779,4.068278708699764,424.81507638093814,433.73642462886494
780,4.047987577974812,424.81507638093814,427.4700994462098
781,4.0277976522103796,424.81507638093814,431.9740260882056
782,4.007708426632034,424.81507638093814,427.96892108294304
783,3.9877193989829736,424.81507638093814,427.96892108294304
784,3.967830069511481,424.81507638093814,427.96892108294304
785,3.94803994095842,424.81507638093814,432.17988072014094
786,3.928348518544807,424.81507638093814,432.1798807201409
787,3.908755309959439,424.430417439988,424.430417439988
788,3.8892598253465906,423.75529129896444,423.75529129896444
789,3.8698615772937597,423.75529129896444,427.61723427572736
790,3.850560080819485,421.664129835801,421.6641298358011
791,3.831354853361222,421.664129835801,422.0576220248671
792,3.812245414763276,421.664129835801,422.05762202486716
793,3.7932312872647986,421.664129835801,424.0433400489607
794,3.7743119954878432,421.664129835801,429.6304065748936
795,3.7554870664254802,421.664129835801,429.2369143858275
796,3.736756029429969,421.664129835801,440.65316638425463
797,3.7181184162009955,421.664129835801,441.4063326583718
798,3.6995737607739594,421.664129835801,439.24343391924924
799,3.6811215995083275,421.664129835801,435.20652369720545
800,3.6627614710760406,421.664129835801,434.19949607393727
801,3.6444929164499804,421.664129835801,431.16039894603375
802,3.626315478892493,421.664129835801,431.16039894603375
803,3.6082287039439693,421.664129835801,435.68102833844443
804,3.5902321394114844,421.664129835801,436.55308409019096
805,3.572325335357491,421.664129835801,437.9667491069533
806,3.55450784408857,421.664129835801,440.59958844671655
807,3.5367792201442385,421.664129835801,442.9733506865076
808,3.5191390202858135,421.664129835801,440.7527111028186
809,3.5015868034853286,421.664129835801,445.80083155601875
810,3.484122130914507,421.664129835801,449.69874990634696
811,3.4667445659337934,421.664129835801,445.8008315560188
812,3.449453674081436,421.664129835801,442.3984660625331
813,3.4322490230626217,421.664129835801,442.96719093414305
814,3.415130182738673,421.664129835801,455.9759472992797
815,3.3980967251162912,421.664129835801,471.9349798501035
816,3.3811482243368536,421.664129835801,468.9812561037124
817,3.364284256665774,421.664129835801,441.4866116280235
818,3.347504400481899,421.664129835801,435.82244634105905
819,3.330808236266976,421.664129835801,435.26788079473204
820,3.3141953465951572,421.664129835801,431.1184651656664
821,3.297665316122569,421.664129835801,431.4699734887418
822,3.281217731576925,421.664129835801,437.6401173933662
823,3.264852181747195,421.664129835801,431.71915505400466
824,3.2485682574733223,421.664129835801,437.3421601311793
825,3.232365551635996,421.664129835801,433.84285114720257
826,3.216243659146473,421.664129835801,433.84285114720257
